Country/Region;Population;Area;Maximum;Per 100,000 inh.;% Confirmed;Blank 2;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
Slovenia;2078938;20140;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Somalia;15893222;627340;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South Africa;59308690;1213090;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South Sudan;11193725;610952;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Spain;46754778;498800;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;21413249;62710;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sudan;43849260;1765048;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Suriname;586632;156000;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Swaziland;1160164;17200;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sweden;10099265;410340;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland;8654622;39516;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Appenzell Inner Rhodes;16145;173;1;6.1938680706;0.04;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Switzerland Appenzell Outer Rhodes;55234;243;8;14.4838324221;0.08;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;4;4;4;2;4;2;2;6;3;3;6;6;8;5;5;5;5;7;5;5;5;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
Switzerland Argovia;677387;1404;100;14.7626098523;0.0818330606;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;6;17;25;25;25;10;24;16;38;50;50;50;94;85;94;94;100;100;100;82;84;79;87;87;76;76;76;78;69;61;58;58;58;45;43;37;35;40;40;40;42;39;38;33;34;34;34;38;23;24;19;16;16;16;14;9;8;10;12;12;12;7;10;11;11;11;11;11;6;6;6;6;6;6;6;6;4;4;3;3;3;3;4;4;4;2
Switzerland Basel City;194766;37;119;61.0989597774;0.1210579858;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;13;13;13;13;13;13;30;40;40;45;46;50;56;58;58;74;76;79;87;90;105;108;119;115;112;106;99;101;99;93;87;87;86;86;86;80;76;68;68;68;68;54;49;42;40;40;40;40;28;26;24;24;24;24;24;21;21;20;19;19;19;19;15;15;15;11;11;11;11;12;12;12;12;12;12;12;4;2;2;2;2;2;2;2;2;2;3;3;3;3;1;1;1
Switzerland Basel Country;288132;518;99;34.3592520095;0.1170212766;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;4;4;4;5;3;9;12;8;12;17;26;27;19;27;30;40;51;66;68;68;79;75;99;86;88;86;81;82;73;73;67;66;65;62;54;50;48;48;48;45;46;40;44;40;40;33;33;32;24;23;21;17;15;12;9;8;8;10;9;8;6;6;5;3;2;3;3;2;3;1;1;3;3;3;3;3;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Berne;1034977;5959;127;12.2708040855;0.066008316;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;111;115;104;109;113;110;117;122;127;117;107;99;95;92;85;82;70;69;71;78;71;66;67;66;60;61;54;54;47;44;39;40;44;41;35;38;34;37;39;36;36;36;35;34;29;27;27;27;29;25;24;24;20;20;20;18;18;11;11;9;9;9;9;6;6;6;5;5;5;3;3;4;4
Switzerland Friborg;318714;1671;89;27.9247224785;0.0759385666;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;20;28;32;35;35;39;44;50;67;76;77;77;81;80;77;89;87;87;78;80;80;73;68;65;68;68;61;60;66;64;61;62;60;57;57;55;54;54;55;49;48;46;43;38;35;36;35;34;30;30;30;26;26;26;25;20;19;18;17;16;15;12;11;11;10;9;8;7;7;7;7;5;5;5;5;5;4;5;5;5;5;4;4;4
Switzerland Geneva;499480;1771;424;84.8882838152;0.0820909971;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;3;4;4;5;7;7;9;13;18;20;23;33;43;46;66;75;78;92;109;145;179;214;238;258;272;313;339;365;382;405;406;424;424;421;424;418;412;402;393;379;364;363;364;365;352;350;329;315;315;321;304;288;284;278;271;271;270;277;254;252;242;235;238;236;234;231;214;208;199;198;196;193;186;175;175;167;167;171;167;166;154;149;142;142;143;141;133;131;131;131;131;131;131;125;122;118;118;118;115;118;118;118
Switzerland Glarus;40403;685;5;12.3753186645;0.0390625;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;3;3;2;3;5;5;5;5;5;5;2;2;2;2;2;2;2;2;2;2;4;4;4;4;5;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Grisons;198379;7105;63;31.7573936757;0.0760869565;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;18;24;24;27;29;43;45;52;58;63;63;58;58;59;60;51;52;49;52;49;38;39;35;35;35;34;34;36;37;33;29;28;29;27;26;26;29;28;28;29;27;23;21;21;19;18;16;18;20;14;13;13;11;12;12;11;11;9;9;7;4;4;4;4;4;4;4;5;4;4;2;2;2;2;2;2;2;2;2;2;1;0;0;0;0
Switzerland Jura;73419;88;31;42.2234026614;0.1512195122;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;5;5;5;5;5;6;6;8;8;9;9;11;11;12;14;13;18;18;22;23;22;25;27;28;28;29;29;29;28;27;29;27;28;31;28;25;23;22;24;21;17;18;18;17;16;14;12;12;11;12;12;12;10;10;9;8;8;8;8;8;8;9;7;6;6;6;4;4;2;2;2;2;3;3;3;3;4;2;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1
Switzerland Lucerne;409557;1493;69;16.8474717805;0.09375;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;66;49;49;49;61;57;57;62;69;69;60;40;47;46;40;40;26;26;33;35;35;38;38;32;26;32;29;31;31;40;40;40;34;37;32;31;28;28;28;29;32;29;29;27;27;27;26;23;19;19;19;19;19;25;25;26;26;26;26;26;26;26;20;20;20;20;20;5;5;8;8
Switzerland Neuchâtel;176850;220;67;37.8852134577;0.0911564626;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;2;2;3;4;4;6;6;9;10;9;13;16;18;19;21;20;28;33;32;41;42;45;50;60;57;59;66;61;61;59;58;59;64;63;58;63;64;67;67;60;54;52;44;44;43;44;37;37;35;36;35;32;28;26;26;25;26;26;26;25;21;22;20;16;17;13;13;13;12;11;11;10;12;11;7;7;7;4;4;4;4;4;5;2;2;2;2;2;2;2;2;3;1;1;2;2;2;2
Switzerland Nidwalden;43223;276;11;25.4494135067;0.0887096774;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;6;6;6;7;6;6;5;5;5;5;5;4;3;2;3;4;4;8;7;9;9;10;10;9;11;9;9;9;7;8;7;7;7;7;5;4;4;4;4;4;4;4;3;3;3;2;2;2;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Switzerland Obwalden;37841;491;2;5.2852725879;0.0243902439;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Schaffhausen;81991;298;19;23.1732751156;0.2405063291;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;10;14;15;19;18;10;18;9;12;12;15;14;15;17;13;13;16;16;10;11;10;8;11;6;6;10;10;8;4;6;9;12;10;12;8;7;7;6;4;6;5;7;4;5;6;4;8;6;6;6;6;6;5;8;7;7;5;5;5;5;8;6;8;5;5;5;5;9;4;4;5;5;5;5;7;3;3
Switzerland Schwyz;159165;908;1;0.6282788301;0.0032467532;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Switzerland Solothurn;273194;791;29;10.6151672438;0.0650224215;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;17;17;16;26;29;22;23;22;22;23;23;22;22;22;20;19;19;19;19;18;15;15;13;12;13;13;12;12;12;11;11;11;10;11;11;11;11;11;7;12;12;11;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
Switzerland St. Gallen;507697;2026;79;15.5604622442;0.0974106042;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;75;79;70;70;65;52;52;60;60;58;58;59;47;56;41;44;45;42;48;52;37;43;43;38;39;44;44;37;36;36;36;29;29;29;29;29;29;29;22;22;10;10;11;11;11;8;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;8;8;8;8;8;9;9;9;9
Switzerland Thurgovia;276472;991;32;11.5744089817;0.0833333333;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;30;27;24;29;29;29;29;32;25;24;22;18;18;19;19;18;16;16;18;16;16;16;10;9;9;9;9;9;11;10;12;9;8;8;8;9;7;7;7;7;7;6;6;6;6;6;6;5;5;5;4;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1
Switzerland Ticino;353343;2812;415;117.4496169444;0.125113054;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;92;112;137;163;182;190;224;246;261;285;306;358;386;385;402;415;401;396;374;370;363;362;357;335;319;301;297;282;269;274;274;265;249;254;244;237;237;236;213;215;214;198;192;188;186;172;162;142;134;132;129;117;109;107;92;81;77;80;79;76;71;63;59;57;56;54;53;50;46;45;50;49;50;45;43;42;33;30;28;26;20;18;17;15;14;13;12;10;10
Switzerland Uri;36433;1077;10;27.4476436198;0.1075268817;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;7;7;7;7;9;10;4;6;6;5;9;7;5;4;4;8;5;4;3;3;2;2;2;2;2;2;3;4;3;3;3;4;5;5;4;3;0;0;2;2;3;2;3;3;3;1;3;3;3;3;4;5;5;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Switzerland Valais;343955;5224;154;44.7732988327;0.0783316378;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;7;10;12;13;11;12;12;16;17;20;21;28;30;34;36;42;47;59;64;73;83;92;104;118;119;129;138;143;153;154;153;147;147;147;150;147;134;130;123;118;116;113;111;107;100;94;92;85;84;82;78;74;75;71;68;70;72;63;59;58;58;56;56;57;52;48;45;40;38;37;38;38;35;32;30;27;27;27;25;23;21;21;20;20;20;19;18;17;16;15;14;15;15;15;14;15;15;15;15;15;15;15;15
Switzerland Vaud;799145;3212;383;47.9262211489;0.0700951684;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;6;8;11;14;15;16;22;29;49;52;56;62;76;91;127;141;154;171;183;212;232;249;285;313;324;357;365;367;369;377;383;374;366;367;378;363;335;326;309;300;286;295;293;276;246;238;222;219;220;201;188;175;173;160;165;172;159;145;136;127;114;93;94;93;82;74;68;65;68;67;69;70;67;60;54;53;53;51;50;45;42;39;37;38;39;37;38;35;31;31;32;32;32;32;33;32;29;30;32;32;31;31
Switzerland Zug;126837;239;15;11.8262021334;0.0724637681;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;6;9;10;12;12;12;13;14;13;14;15;14;14;14;15;12;13;15;14;13;13;13;13;9;8;6;11;11;9;6;6;6;6;6;7;7;6;6;4;3;3;3;4;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Switzerland Zurich;1520968;1729;207;13.6097537884;0.0567745474;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;78;83;110;127;138;146;156;171;187;194;197;196;203;200;207;194;194;198;181;170;165;152;149;153;154;149;136;135;123;114;116;121;110;110;96;83;77;75;73;84;82;61;43;41;42;43;54;53;50;47;37;40;44;44;38;36;33;32;33;33;30;29;25;31;26;28;23;19;18;20;15;12;11;11;11;9;9;8;7;7;7;6;7;8
Syria;17500658;183630;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Taiwan;23816775;35410;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;9537645;139960;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tanzania;59734218;885800;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
